Aparecio,Complexion,Estado,Mes,Descripcion,Edad,Estatura,Sexo
0,Robusta,TAMAULIPAS,3,1,36,1.98,HOMBRE
0,NO ESPECIFICADO,SINALOA,3,0,22,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,SINALOA,3,0,34,NO ESPECIFICADO,HOMBRE
0,Delgada,SAN LUIS POTOSI,3,0,35,1.65,HOMBRE
0,NO ESPECIFICADO,GUERRERO,3,0,19,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,CIUDAD DE MEXICO,3,0,14,NO ESPECIFICADO,HOMBRE
0,Robusta,DURANGO,3,1,36,1.75,HOMBRE
0,Delgada,JALISCO,3,1,25,1.74,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,3,0,30,NO ESPECIFICADO,HOMBRE
0,Delgada,TAMAULIPAS,3,0,24,NO ESPECIFICADO,HOMBRE
0,Delgada,TAMAULIPAS,3,0,NO ESPECIFICADO,1.75,HOMBRE
0,Delgada,ESTADO DE MEXICO,3,1,56,1.65,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,3,0,42,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,3,0,35,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,3,0,21,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,3,0,31,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,3,0,18,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,3,0,18,NO ESPECIFICADO,MUJER
0,Mediana,TAMAULIPAS,3,0,NO ESPECIFICADO,1.75,HOMBRE
0,Mediana,CIUDAD DE MEXICO,3,1,29,1.62,HOMBRE
0,Delgada,TAMAULIPAS,3,0,NO ESPECIFICADO,1.65,HOMBRE
0,Robusta,TAMAULIPAS,3,0,32,1.72,HOMBRE
0,Robusta,TAMAULIPAS,3,0,42,1.7,HOMBRE
0,NO ESPECIFICADO,SONORA,3,0,30,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,3,1,34,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,NUEVO LEON,3,0,36,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,SINALOA,3,0,24,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,3,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Delgada,CIUDAD DE MEXICO,3,0,19,1.6,MUJER
0,Delgada,JALISCO,3,1,42,1.6,HOMBRE
0,Delgada,TAMAULIPAS,3,0,7,NO ESPECIFICADO,HOMBRE
0,Delgada,TAMAULIPAS,3,0,8,NO ESPECIFICADO,MUJER
0,Delgada,TAMAULIPAS,3,1,32,1.7,HOMBRE
0,Delgada,JALISCO,3,1,22,1.75,HOMBRE
0,Robusta,JALISCO,3,1,45,1.54,HOMBRE
0,Delgada,ESTADO DE MEXICO,3,1,75,1.55,MUJER
0,Delgada,ESTADO DE MEXICO,3,1,77,1.5,MUJER
0,Mediana,ESTADO DE MEXICO,3,1,5,1.23,MUJER
0,NO ESPECIFICADO,SINALOA,3,0,21,NO ESPECIFICADO,HOMBRE
0,Delgada,BAJA CALIFORNIA,3,1,17,1.55,MUJER
0,NO ESPECIFICADO,NUEVO LEON,3,0,26,NO ESPECIFICADO,HOMBRE
1,Delgada,QUINTANA ROO,3,1,24,1.68,HOMBRE
0,Delgada,TAMAULIPAS,3,0,80,1.6,HOMBRE
0,Robusta,VERACRUZ,3,1,21,1.92,HOMBRE
0,Delgada,SINALOA,3,0,19,1.75,HOMBRE
0,Delgada,JALISCO,3,1,53,1.7,HOMBRE
0,Delgada,SINALOA,3,1,23,1.75,HOMBRE
0,Robusta,BAJA CALIFORNIA,3,1,36,1.8,HOMBRE
0,Mediana,VERACRUZ,3,1,23,1.73,HOMBRE
0,Mediana,PUEBLA,3,1,29,1.7,HOMBRE
0,Mediana,GUERRERO,3,1,22,1.55,HOMBRE
0,Delgada,GUERRERO,3,1,34,1.75,HOMBRE
0,Delgada,PUEBLA,3,0,42,1.6,MUJER
0,NO ESPECIFICADO,NUEVO LEON,3,0,13,NO ESPECIFICADO,MUJER
0,Delgada,YUCATAN,3,0,67,1.5,HOMBRE
0,Mediana,SONORA,3,1,44,1.79,HOMBRE
0,Delgada,SINALOA,3,1,20,1.64,HOMBRE
0,Mediana,SINALOA,3,0,13,1.4,HOMBRE
0,Delgada,SINALOA,3,1,30,1.65,HOMBRE
0,Delgada,SONORA,3,1,21,1.79,HOMBRE
0,Delgada,ESTADO DE MEXICO,3,0,22,1.4,MUJER
0,Mediana,TAMAULIPAS,3,1,27,1.6,MUJER
0,Robusta,PUEBLA,3,0,35,1.6,HOMBRE
1,Delgada,SINALOA,3,1,29,1.65,HOMBRE
1,Delgada,SINALOA,3,0,24,1.7,HOMBRE
0,Delgada,ESTADO DE MEXICO,3,0,13,1.58,HOMBRE
0,Delgada,ESTADO DE MEXICO,3,0,50,1.55,HOMBRE
0,Mediana,CHIHUAHUA,3,0,46,1.7,HOMBRE
0,Robusta,ESTADO DE MEXICO,3,0,16,1.6,MUJER
0,Delgada,ESTADO DE MEXICO,3,0,35,1.62,HOMBRE
0,Mediana,ESTADO DE MEXICO,3,1,40,1.63,HOMBRE
0,Mediana,JALISCO,3,0,41,1.8,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,3,1,33,1.7,HOMBRE
0,Mediana,JALISCO,3,1,27,1.75,HOMBRE
0,NO ESPECIFICADO,ZACATECAS,3,1,13,1.6,MUJER
0,NO ESPECIFICADO,ZACATECAS,3,0,3,0.5,MUJER
0,Delgada,SONORA,3,1,15,1.65,MUJER
0,Mediana,JALISCO,3,1,9,1,MUJER
0,Mediana,JALISCO,3,1,43,1.68,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,3,0,13,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,3,0,20,NO ESPECIFICADO,HOMBRE
0,Mediana,TAMAULIPAS,3,0,27,1.67,HOMBRE
0,Delgada,MORELOS,3,0,35,1.65,HOMBRE
1,Delgada,QUERETARO,3,1,20,1.7,MUJER
0,Delgada,GUERRERO,3,1,22,1.65,HOMBRE
0,Delgada,PUEBLA,3,1,20,1.7,MUJER
0,Delgada,ESTADO DE MEXICO,3,0,19,1.55,MUJER
0,Delgada,YUCATAN,3,0,60,1.56,HOMBRE
0,Robusta,ESTADO DE MEXICO,3,0,63,1.76,HOMBRE
1,Delgada,ESTADO DE MEXICO,3,0,56,1.6,HOMBRE
1,NO ESPECIFICADO,NUEVO LEON,3,0,73,NO ESPECIFICADO,HOMBRE
0,Delgada,SINALOA,3,1,33,1.72,HOMBRE
0,NO ESPECIFICADO,SINALOA,3,0,44,1.78,MUJER
0,Delgada,SINALOA,3,0,15,1.65,MUJER
0,NO ESPECIFICADO,SINALOA,3,1,49,1.78,HOMBRE
1,Delgada,QUERETARO,3,0,2,1,MUJER
0,Delgada,JALISCO,3,1,36,1.68,HOMBRE
0,Delgada,CHIHUAHUA,4,0,34,NO ESPECIFICADO,HOMBRE
0,Delgada,PUEBLA,4,0,18,1.6,HOMBRE
0,NO ESPECIFICADO,CIUDAD DE MEXICO,4,0,25,NO ESPECIFICADO,HOMBRE
0,Delgada,TABASCO,4,0,17,NO ESPECIFICADO,HOMBRE
0,Robusta,ESTADO DE MEXICO,4,1,34,1.66,HOMBRE
0,Delgada,TAMAULIPAS,4,1,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Delgada,TAMAULIPAS,4,1,17,1.65,HOMBRE
0,Delgada,TAMAULIPAS,4,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Delgada,TAMAULIPAS,4,1,18,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,4,0,16,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,4,0,21,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,4,0,26,NO ESPECIFICADO,HOMBRE
0,Delgada,TAMAULIPAS,4,1,35,1.85,HOMBRE
0,Robusta,TAMAULIPAS,4,0,35,1.8,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,4,1,37,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,4,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,4,0,18,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,4,0,55,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,NUEVO LEON,4,0,30,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,NUEVO LEON,4,0,31,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,4,0,36,NO ESPECIFICADO,MUJER
0,Robusta,COAHUILA DE ZARAGOZA,4,1,20,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,4,1,27,1.72,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,4,1,NO ESPECIFICADO,NO ESPECIFICADO,MUJER
0,Robusta,JALISCO,4,1,37,1.76,HOMBRE
0,Mediana,JALISCO,4,0,47,NO ESPECIFICADO,HOMBRE
0,Robusta,CHIHUAHUA,4,0,24,1.75,HOMBRE
0,NO ESPECIFICADO,SONORA,4,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Robusta,SINALOA,4,0,43,1.6,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,4,1,17,1.58,HOMBRE
0,Delgada,CHIHUAHUA,4,0,15,1.5,HOMBRE
0,Delgada,TAMAULIPAS,4,1,33,1.75,HOMBRE
0,Delgada,CHIHUAHUA,4,0,50,1.8,HOMBRE
0,Delgada,TAMAULIPAS,4,0,17,1.7,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,4,1,27,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,4,1,45,1.78,HOMBRE
0,Delgada,JALISCO,4,1,53,1.7,HOMBRE
0,NO ESPECIFICADO,ESTADO DE MEXICO,4,1,19,NO ESPECIFICADO,MUJER
0,Delgada,TAMAULIPAS,4,1,30,1.6,MUJER
0,Delgada,VERACRUZ,4,1,64,1.62,HOMBRE
0,Mediana,TAMAULIPAS,4,1,72,1.8,HOMBRE
0,Delgada,VERACRUZ,4,1,16,1.65,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,4,0,42,NO ESPECIFICADO,HOMBRE
0,Robusta,SINALOA,4,0,50,1.72,HOMBRE
0,Mediana,SINALOA,4,1,42,1.65,MUJER
0,Robusta,TAMAULIPAS,4,1,24,1.65,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,4,0,24,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,4,0,29,NO ESPECIFICADO,HOMBRE
0,Robusta,JALISCO,4,1,24,1.9,HOMBRE
0,Delgada,SONORA,4,1,48,1.63,HOMBRE
0,Mediana,JALISCO,4,1,40,1.7,HOMBRE
0,Mediana,JALISCO,4,1,38,1.7,HOMBRE
0,Delgada,JALISCO,4,1,27,1.72,HOMBRE
0,Delgada,CHIHUAHUA,4,1,45,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,PUEBLA,4,1,24,NO ESPECIFICADO,HOMBRE
0,Delgada,SINALOA,4,1,18,1.7,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,4,0,45,NO ESPECIFICADO,MUJER
1,Delgada,QUERETARO,4,1,18,1.68,MUJER
0,NO ESPECIFICADO,GUANAJUATO,4,0,28,1.55,MUJER
0,Mediana,ESTADO DE MEXICO,4,0,22,1.5,MUJER
0,Delgada,ESTADO DE MEXICO,4,0,4,1,MUJER
0,Mediana,SONORA,4,1,21,1.7,HOMBRE
0,Delgada,TAMAULIPAS,4,1,23,1.4,HOMBRE
0,Delgada,SINALOA,4,0,39,1.63,HOMBRE
1,Delgada,SINALOA,4,1,27,1.5,MUJER
0,Delgada,SINALOA,4,1,34,1.67,HOMBRE
0,Delgada,ESTADO DE MEXICO,4,0,21,1.53,MUJER
0,Mediana,ZACATECAS,4,1,18,1.7,HOMBRE
0,Mediana,SINALOA,4,1,40,1.65,HOMBRE
0,Mediana,SINALOA,4,0,45,1.65,HOMBRE
1,Delgada,PUEBLA,4,0,21,1.84,HOMBRE
0,Delgada,PUEBLA,4,1,78,NO ESPECIFICADO,HOMBRE
0,Delgada,ZACATECAS,4,1,15,1.75,HOMBRE
0,Delgada,GUERRERO,4,1,34,1.55,HOMBRE
1,Delgada,PUEBLA,4,0,19,1.6,MUJER
0,Delgada,PUEBLA,4,1,18,1.55,MUJER
0,Robusta,ZACATECAS,4,1,26,1.7,HOMBRE
0,Robusta,ESTADO DE MEXICO,4,0,54,1.74,HOMBRE
0,NO ESPECIFICADO,SINALOA,4,1,22,1.7,HOMBRE
0,NO ESPECIFICADO,SINALOA,5,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,5,0,45,NO ESPECIFICADO,HOMBRE
0,Delgada,CHIHUAHUA,5,0,33,1.7,HOMBRE
0,NO ESPECIFICADO,JALISCO,5,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Mediana,ESTADO DE MEXICO,5,1,35,1.65,HOMBRE
0,Delgada,QUERETARO,5,1,32,1.6,HOMBRE
0,Delgada,CHIHUAHUA,5,0,29,1.75,HOMBRE
0,Delgada,TAMAULIPAS,5,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Robusta,TAMAULIPAS,5,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,5,0,36,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,5,0,36,NO ESPECIFICADO,HOMBRE
0,Delgada,CHIHUAHUA,5,0,30,1.6,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,5,1,31,1.9,HOMBRE
0,Delgada,CIUDAD DE MEXICO,5,1,56,1.7,HOMBRE
0,Delgada,VERACRUZ,5,0,17,1.68,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,5,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,5,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Robusta,TAMAULIPAS,5,0,36,1.7,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,5,0,41,NO ESPECIFICADO,HOMBRE
0,Robusta,TAMAULIPAS,5,0,55,1.7,HOMBRE
0,Robusta,TAMAULIPAS,5,1,38,1.75,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,5,1,54,NO ESPECIFICADO,HOMBRE
0,Delgada,TAMAULIPAS,5,1,20,NO ESPECIFICADO,HOMBRE
0,Robusta,COLIMA,5,0,39,1.7,HOMBRE
0,Delgada,JALISCO,5,0,32,1.7,HOMBRE
0,Robusta,JALISCO,5,1,52,1.6,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,5,0,27,NO ESPECIFICADO,HOMBRE
0,Delgada,TAMAULIPAS,5,0,39,1.7,HOMBRE
0,Robusta,TAMAULIPAS,5,1,54,1.65,HOMBRE
0,Robusta,TAMAULIPAS,5,1,NO ESPECIFICADO,1.6,HOMBRE
0,Mediana,TAMAULIPAS,5,0,24,1.65,MUJER
0,Robusta,TAMAULIPAS,5,0,NO ESPECIFICADO,1.67,HOMBRE
0,Mediana,TAMAULIPAS,5,0,NO ESPECIFICADO,1.66,HOMBRE
0,Mediana,TAMAULIPAS,5,0,NO ESPECIFICADO,1.53,MUJER
0,Robusta,ESTADO DE MEXICO,5,1,33,1.68,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,5,0,15,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,5,0,17,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,5,0,50,1.7,HOMBRE
0,Robusta,TAMAULIPAS,5,0,NO ESPECIFICADO,1.65,HOMBRE
0,Robusta,GUERRERO,5,1,NO ESPECIFICADO,1.7,HOMBRE
0,Robusta,GUERRERO,5,0,46,1.65,HOMBRE
0,Robusta,CIUDAD DE MEXICO,5,1,35,1.75,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,5,0,17,NO ESPECIFICADO,HOMBRE
0,Delgada,SONORA,5,1,42,1.9,HOMBRE
0,Obesa,SONORA,5,1,19,1.75,HOMBRE
0,Delgada,SONORA,5,1,17,1.65,HOMBRE
0,NO ESPECIFICADO,SAN LUIS POTOSI,5,0,NO ESPECIFICADO,NO ESPECIFICADO,MUJER
0,Delgada,TAMAULIPAS,5,1,22,1.6,MUJER
0,Delgada,JALISCO,5,1,28,1.75,HOMBRE
0,Delgada,ESTADO DE MEXICO,5,1,45,1.8,HOMBRE
0,Delgada,ESTADO DE MEXICO,5,0,67,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,5,0,12,1.35,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,5,1,28,1.75,HOMBRE
0,Mediana,ESTADO DE MEXICO,5,1,16,1.4,MUJER
0,Delgada,SINALOA,5,1,15,1.6,HOMBRE
0,Mediana,SINALOA,5,1,16,1.5,HOMBRE
0,Delgada,SINALOA,5,0,15,1.7,HOMBRE
0,Mediana,SINALOA,5,1,24,1.72,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,5,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,SONORA,5,1,36,NO ESPECIFICADO,HOMBRE
0,Robusta,ESTADO DE MEXICO,5,0,16,1.5,MUJER
0,Delgada,CHIHUAHUA,5,1,32,1.8,HOMBRE
0,Robusta,TAMAULIPAS,5,1,33,1.75,HOMBRE
0,Delgada,TAMAULIPAS,5,1,24,1.7,HOMBRE
0,Delgada,JALISCO,5,1,29,1.6,HOMBRE
0,Delgada,JALISCO,5,1,21,1.7,HOMBRE
0,Delgada,JALISCO,5,1,33,1.8,HOMBRE
0,Robusta,CHIHUAHUA,5,1,20,1.7,HOMBRE
0,Robusta,MORELOS,5,1,34,1.68,MUJER
1,NO ESPECIFICADO,SINALOA,5,1,23,1.7,HOMBRE
0,Delgada,SINALOA,5,0,22,NO ESPECIFICADO,HOMBRE
0,Delgada,PUEBLA,5,1,15,1.5,HOMBRE
0,Robusta,COLIMA,5,0,26,1.65,HOMBRE
1,Delgada,GUERRERO,5,0,12,1.6,MUJER
1,NO ESPECIFICADO,NUEVO LEON,5,0,17,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,5,0,55,NO ESPECIFICADO,HOMBRE
0,Delgada,ESTADO DE MEXICO,5,0,18,1.6,HOMBRE
0,Delgada,ESTADO DE MEXICO,5,0,60,1.7,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,5,0,28,1.65,MUJER
0,Delgada,JALISCO,5,0,60,1.69,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,5,1,55,1.6,HOMBRE
0,Robusta,GUERRERO,5,1,36,1.75,HOMBRE
0,Robusta,YUCATAN,5,0,27,1.65,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,5,0,26,NO ESPECIFICADO,HOMBRE
0,Delgada,ESTADO DE MEXICO,5,0,8,1.1,MUJER
1,Delgada,GUERRERO,5,1,33,1.5,MUJER
1,Delgada,PUEBLA,5,0,6,1.2,HOMBRE
1,Delgada,PUEBLA,5,1,26,1.62,MUJER
0,Delgada,PUEBLA,5,0,22,1.65,HOMBRE
0,Delgada,PUEBLA,5,1,21,1.68,MUJER
0,Robusta,SINALOA,5,1,61,1.45,MUJER
1,Mediana,QUERETARO,5,0,15,1.55,MUJER
1,Mediana,ESTADO DE MEXICO,5,0,55,1.6,HOMBRE
0,Robusta,ESTADO DE MEXICO,6,0,50,1.65,HOMBRE
0,NO ESPECIFICADO,GUERRERO,6,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Robusta,GUERRERO,6,1,45,1.7,HOMBRE
0,NO ESPECIFICADO,GUERRERO,6,0,61,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,GUERRERO,6,0,45,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,GUERRERO,6,0,27,NO ESPECIFICADO,HOMBRE
1,Mediana,ESTADO DE MEXICO,6,0,63,1.7,HOMBRE
0,Robusta,DURANGO,6,1,47,1.75,HOMBRE
0,Delgada,PUEBLA,6,0,10,1.45,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,6,0,57,NO ESPECIFICADO,HOMBRE
0,Delgada,JALISCO,6,0,47,1.7,HOMBRE
0,NO ESPECIFICADO,SONORA,6,1,40,NO ESPECIFICADO,HOMBRE
0,Mediana,JALISCO,6,0,25,1.67,HOMBRE
0,Delgada,JALISCO,6,0,22,1.75,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,6,0,31,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,6,0,53,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,6,0,41,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,6,0,30,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,6,0,49,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,6,0,21,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,NUEVO LEON,6,0,34,NO ESPECIFICADO,MUJER
0,Mediana,MICHOACAN,6,1,34,1.7,HOMBRE
0,Delgada,JALISCO,6,1,27,1.6,MUJER
0,Delgada,JALISCO,6,1,24,1.7,HOMBRE
0,NO ESPECIFICADO,SONORA,6,1,41,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,6,1,22,NO ESPECIFICADO,HOMBRE
0,Delgada,JALISCO,6,1,17,1.75,HOMBRE
0,Robusta,TAMAULIPAS,6,0,NO ESPECIFICADO,1.6,MUJER
0,NO ESPECIFICADO,CHIHUAHUA,6,1,38,1.7,HOMBRE
0,NO ESPECIFICADO,AGUASCALIENTES,6,0,32,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,6,0,NO ESPECIFICADO,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,6,0,48,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,SONORA,6,1,23,NO ESPECIFICADO,HOMBRE
0,Delgada,TAMAULIPAS,6,1,32,1.65,MUJER
0,Robusta,COAHUILA DE ZARAGOZA,6,1,55,1.65,HOMBRE
0,Delgada,OAXACA,6,1,18,1.6,MUJER
0,Delgada,OAXACA,6,1,17,1.65,MUJER
0,Delgada,PUEBLA,6,1,61,1.45,MUJER
0,Mediana,OAXACA,6,1,25,1.7,HOMBRE
0,Delgada,CIUDAD DE MEXICO,6,1,27,1.7,HOMBRE
0,Delgada,TAMAULIPAS,6,0,35,1.7,HOMBRE
0,Mediana,GUERRERO,6,0,21,1.58,MUJER
0,Delgada,GUERRERO,6,1,20,1.6,HOMBRE
0,Delgada,TAMAULIPAS,6,1,13,1.48,MUJER
0,Delgada,TAMAULIPAS,6,1,20,1.8,HOMBRE
0,Delgada,TAMAULIPAS,6,1,52,1.58,MUJER
0,Robusta,TAMAULIPAS,6,1,39,1.8,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,6,0,17,NO ESPECIFICADO,HOMBRE
0,Mediana,SINALOA,6,0,34,1.8,HOMBRE
0,Mediana,MICHOACAN,6,1,34,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,ESTADO DE MEXICO,6,1,40,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,SONORA,6,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Delgada,JALISCO,6,1,70,1.7,HOMBRE
0,Robusta,JALISCO,6,1,55,1.88,HOMBRE
0,Delgada,TAMAULIPAS,6,0,34,1.65,MUJER
0,Delgada,COAHUILA DE ZARAGOZA,6,0,27,1.65,MUJER
0,Robusta,PUEBLA,6,1,40,1.5,MUJER
0,Mediana,CHIHUAHUA,6,1,22,1.75,HOMBRE
0,Delgada,ESTADO DE MEXICO,6,0,13,1.62,MUJER
0,Robusta,ESTADO DE MEXICO,6,0,17,1.55,MUJER
0,Delgada,JALISCO,6,0,21,1.76,HOMBRE
0,Delgada,SINALOA,6,1,21,1.8,HOMBRE
1,NO ESPECIFICADO,SINALOA,6,1,28,1.6,HOMBRE
0,Delgada,PUEBLA,6,0,17,1.63,HOMBRE
1,Robusta,COLIMA,6,1,20,1.6,MUJER
0,NO ESPECIFICADO,NUEVO LEON,6,0,22,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,GUANAJUATO,6,0,35,NO ESPECIFICADO,MUJER
0,Delgada,BAJA CALIFORNIA,6,1,7,1.25,MUJER
0,Delgada,COAHUILA DE ZARAGOZA,6,0,16,1.41,MUJER
0,Robusta,BAJA CALIFORNIA,6,1,19,1.82,HOMBRE
1,NO ESPECIFICADO,MORELOS,6,0,15,1.64,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,6,0,29,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,6,0,35,NO ESPECIFICADO,MUJER
0,Delgada,GUERRERO,6,1,23,1.72,HOMBRE
1,Robusta,AGUASCALIENTES,6,0,14,1.6,MUJER
1,Robusta,MORELOS,6,1,41,1.7,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,26,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,QUINTANA ROO,7,0,82,1.65,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,7,0,43,NO ESPECIFICADO,HOMBRE
0,Robusta,TAMAULIPAS,7,0,45,1.85,MUJER
0,Delgada,TAMAULIPAS,7,0,72,NO ESPECIFICADO,MUJER
0,Delgada,CHIHUAHUA,7,1,12,1.45,MUJER
0,NO ESPECIFICADO,CHIHUAHUA,7,0,31,1.7,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,21,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,DURANGO,7,0,32,NO ESPECIFICADO,HOMBRE
0,Robusta,CHIHUAHUA,7,1,30,1.75,HOMBRE
0,Delgada,CHIHUAHUA,7,1,18,1.75,HOMBRE
0,Delgada,JALISCO,7,1,37,1.65,HOMBRE
0,Delgada,TAMAULIPAS,7,1,58,1.7,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,7,0,19,1.65,HOMBRE
0,Robusta,TAMAULIPAS,7,0,NO ESPECIFICADO,NO ESPECIFICADO,HOMBRE
0,Robusta,DURANGO,7,1,30,1.65,HOMBRE
0,Delgada,DURANGO,7,1,24,1.7,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,41,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,35,NO ESPECIFICADO,MUJER
0,NO ESPECIFICADO,NUEVO LEON,7,0,31,NO ESPECIFICADO,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,36,NO ESPECIFICADO,HOMBRE
0,Robusta,JALISCO,7,0,31,1.85,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,50,NO ESPECIFICADO,MUJER
