Aparecio,Complexion,Estado,Mes,Descripcion,Edad,Estatura,Sexo
0,Robusta,BAJA CALIFORNIA,NaN,0,21.00,180,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,0,25.00,170,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,,,HOMBRE
0,NO ESPECIFICADO,SINALOA,NaN,0,38.00,,HOMBRE
0,Robusta,SAN LUIS POTOSI,NaN,0,18.00,140,HOMBRE
0,Delgada,PUEBLA,NaN,0,14.00,150,MUJER
0,Delgada,PUEBLA,NaN,0,58.00,165,HOMBRE
0,Delgada,PUEBLA,NaN,1,37.00,175,HOMBRE
0,NO ESPECIFICADO,GUERRERO,NaN,0,15.00,,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,NaN,0,,,HOMBRE
0,NO ESPECIFICADO,GUERRERO,NaN,0,46.00,,MUJER
0,NO ESPECIFICADO,GUERRERO,NaN,0,37.00,,HOMBRE
0,NO ESPECIFICADO,GUERRERO,NaN,0,30.00,,HOMBRE
0,NO ESPECIFICADO,GUERRERO,NaN,0,30.00,,MUJER
0,NO ESPECIFICADO,GUERRERO,NaN,0,16.00,,MUJER
0,NO ESPECIFICADO,GUERRERO,NaN,0,32.00,,MUJER
0,NO ESPECIFICADO,GUERRERO,NaN,0,29.00,,MUJER
0,NO ESPECIFICADO,GUERRERO,NaN,0,24.00,,HOMBRE
0,NO ESPECIFICADO,GUERRERO,NaN,0,25.00,,MUJER
0,NO ESPECIFICADO,GUERRERO,NaN,0,,,HOMBRE
0,NO ESPECIFICADO,GUERRERO,NaN,0,,,HOMBRE
0,NO ESPECIFICADO,GUERRERO,NaN,0,,,HOMBRE
0,NO ESPECIFICADO,GUERRERO,NaN,0,,,MUJER
0,Delgada,GUERRERO,NaN,1,18.00,170,HOMBRE
0,NO ESPECIFICADO,GUERRERO,NaN,0,50.00,,HOMBRE
0,NO ESPECIFICADO,GUERRERO,NaN,0,34.00,,HOMBRE
0,NO ESPECIFICADO,GUERRERO,NaN,0,27.00,,HOMBRE
0,NO ESPECIFICADO,GUERRERO,NaN,0,24.00,,HOMBRE
0,NO ESPECIFICADO,GUERRERO,NaN,0,37.00,,HOMBRE
0,NO ESPECIFICADO,GUERRERO,NaN,0,35.00,,HOMBRE
0,Robusta,GUERRERO,NaN,0,,170,HOMBRE
0,NO ESPECIFICADO,GUERRERO,NaN,0,21.00,,HOMBRE
0,Obesa,MICHOACAN,NaN,0,35.00,165,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,NaN,0,89.00,,HOMBRE
0,Mediana,MICHOACAN,NaN,0,20.00,155,MUJER
0,Delgada,MICHOACAN,NaN,1,,178,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,NaN,1,,,HOMBRE
0,NO ESPECIFICADO,CIUDAD DE MEXICO,NaN,0,80.00,,HOMBRE
0,NO ESPECIFICADO,CIUDAD DE MEXICO,NaN,0,55.00,,HOMBRE
0,NO ESPECIFICADO,CIUDAD DE MEXICO,NaN,0,10.00,,HOMBRE
0,NO ESPECIFICADO,CIUDAD DE MEXICO,NaN,0,15.00,,MUJER
0,Mediana,CIUDAD DE MEXICO,NaN,1,37.00,167,HOMBRE
0,Delgada,VERACRUZ,NaN,1,54.00,167,HOMBRE
0,NO ESPECIFICADO,VERACRUZ,NaN,0,15.00,,MUJER
0,NO ESPECIFICADO,HIDALGO,NaN,0,,,HOMBRE
0,NO ESPECIFICADO,HIDALGO,NaN,0,,,MUJER
0,NO ESPECIFICADO,HIDALGO,NaN,0,25.00,,HOMBRE
0,NO ESPECIFICADO,HIDALGO,NaN,0,25.00,,MUJER
0,Robusta,MICHOACAN,NaN,1,42.00,174,HOMBRE
0,Robusta,MICHOACAN,NaN,1,53.00,175,HOMBRE
0,Delgada,MICHOACAN,NaN,1,49.00,170,HOMBRE
0,NO ESPECIFICADO,VERACRUZ,NaN,0,,,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,21.00,,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,14.00,,MUJER
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,0,41.00,165,HOMBRE
0,Robusta,BAJA CALIFORNIA,NaN,1,48.00,163,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,32.00,170,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,0,42.00,170,HOMBRE
0,Robusta,CHIHUAHUA,NaN,0,13.00,150,MUJER
0,Delgada,CHIHUAHUA,NaN,0,16.00,155,MUJER
0,NO ESPECIFICADO,MORELOS,NaN,0,,,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,NaN,0,,,HOMBRE
0,NO ESPECIFICADO,CIUDAD DE MEXICO,NaN,0,65.00,,MUJER
0,NO ESPECIFICADO,HIDALGO,NaN,0,25.00,,HOMBRE
0,NO ESPECIFICADO,CIUDAD DE MEXICO,NaN,0,16.00,,MUJER
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,NaN,0,31.00,,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,NaN,1,40.00,,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,NaN,0,35.00,180,MUJER
0,Delgada,COAHUILA DE ZARAGOZA,NaN,0,68.00,130,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,NaN,1,22.00,170,MUJER
0,Delgada,COAHUILA DE ZARAGOZA,NaN,1,30.00,,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,NaN,1,28.00,175,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,NaN,1,42.00,185,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,NaN,0,40.00,173,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,NaN,0,39.00,160,MUJER
0,Delgada,COAHUILA DE ZARAGOZA,NaN,0,37.00,168,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,NaN,0,52.00,163,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,NaN,1,26.00,168,MUJER
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,NaN,0,48.00,,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,NaN,1,,180,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,NaN,0,90.00,,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,NaN,0,31.00,185,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,NaN,1,24.00,160,MUJER
0,Mediana,COAHUILA DE ZARAGOZA,NaN,1,33.00,165,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,NaN,0,17.00,170,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,NaN,0,40.00,175,HOMBRE
0,Robusta,DURANGO,NaN,1,49.00,188,HOMBRE
0,Delgada,MICHOACAN,NaN,1,52.00,170,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,1,68.00,,MUJER
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,1,13.00,,MUJER
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,1,29.00,,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,15.00,,MUJER
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,32.00,,MUJER
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,16.00,,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,1,60.00,,HOMBRE
0,Delgada,DURANGO,NaN,1,26.00,175,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,0,58.00,170,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,23.00,180,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,0,10.00,,MUJER
0,Mediana,BAJA CALIFORNIA,NaN,0,13.00,,MUJER
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,12.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,0,13.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,0,14.00,,MUJER
0,Mediana,BAJA CALIFORNIA,NaN,1,38.00,,HOMBRE
0,Robusta,BAJA CALIFORNIA,NaN,1,41.00,,HOMBRE
0,Robusta,BAJA CALIFORNIA,NaN,1,38.00,,MUJER
0,Mediana,BAJA CALIFORNIA,NaN,1,49.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,0,16.00,,MUJER
0,Mediana,BAJA CALIFORNIA,NaN,1,45.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,1,51.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,0,6.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,29.00,,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,13.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,1,45.00,,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,14.00,,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,12.00,,HOMBRE
0,Delgada,CIUDAD DE MEXICO,NaN,1,15.00,154,MUJER
0,Delgada,CIUDAD DE MEXICO,NaN,0,57.00,170,HOMBRE
0,Delgada,CIUDAD DE MEXICO,NaN,1,59.00,152,HOMBRE
0,Delgada,CIUDAD DE MEXICO,NaN,1,15.00,155,MUJER
0,Delgada,CIUDAD DE MEXICO,NaN,1,17.00,150,MUJER
0,Delgada,CIUDAD DE MEXICO,NaN,1,42.00,165,HOMBRE
0,Robusta,CIUDAD DE MEXICO,NaN,1,58.00,165,HOMBRE
0,Delgada,CIUDAD DE MEXICO,NaN,1,17.00,166,HOMBRE
0,Delgada,CIUDAD DE MEXICO,NaN,1,53.00,180,HOMBRE
0,Delgada,CIUDAD DE MEXICO,NaN,1,53.00,170,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,20.00,,HOMBRE
0,Robusta,BAJA CALIFORNIA,NaN,1,44.00,,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,10.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,73.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,1,52.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,1,17.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,0,14.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,1,36.00,,MUJER
0,Mediana,BAJA CALIFORNIA,NaN,1,16.00,,MUJER
0,Mediana,BAJA CALIFORNIA,NaN,1,57.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,0,17.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,0,80.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,0,34.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,16.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,1,31.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,0,23.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,25.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,0,38.00,,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,0,33.00,,MUJER
0,Mediana,BAJA CALIFORNIA,NaN,1,41.00,180,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,12.00,,MUJER
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,8.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,1,47.00,,HOMBRE
0,Robusta,BAJA CALIFORNIA,NaN,1,27.00,170,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,13.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,16.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,0,20.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,15.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,1,42.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,1,16.00,,MUJER
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,15.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,0,13.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,0,62.00,,MUJER
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,3.00,,MUJER
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,4.00,,MUJER
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,17.00,,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,1.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,1,34.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,1,39.00,,HOMBRE
0,Robusta,BAJA CALIFORNIA,NaN,0,45.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,0,15.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,0,15.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,0,42.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,18.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,40.00,,HOMBRE
0,Robusta,BAJA CALIFORNIA,NaN,1,66.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,0,36.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,23.00,160,MUJER
0,Mediana,BAJA CALIFORNIA,NaN,1,33.00,155,MUJER
0,Mediana,BAJA CALIFORNIA,NaN,0,13.00,150,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,1,33.00,170,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,0,44.00,165,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,32.00,178,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,1,38.00,175,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,25.00,160,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,1,55.00,163,HOMBRE
0,Robusta,BAJA CALIFORNIA,NaN,1,51.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,1,34.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,1,13.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,0,41.00,,MUJER
0,Mediana,BAJA CALIFORNIA,NaN,0,35.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,0,16.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,1,16.00,,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,16.00,,MUJER
0,Mediana,BAJA CALIFORNIA,NaN,1,49.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,32.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,0,45.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,44.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,0,10.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,0,11.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,1,44.00,165,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,37.00,,MUJER
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,16.00,,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,41.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,1,39.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,1,40.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,0,12.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,15.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,1,12.00,,MUJER
0,Mediana,BAJA CALIFORNIA,NaN,0,16.00,,MUJER
0,Robusta,BAJA CALIFORNIA,NaN,0,37.00,170,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,37.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,39.00,180,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,37.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,0,65.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,1,32.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,0,40.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,0,25.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,0,75.00,,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,0,29.00,,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,1,37.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,1,16.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,1,29.00,,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,1,33.00,,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,0,40.00,155,MUJER
0,Delgada,CAMPECHE,NaN,1,51.00,165,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,NaN,0,,,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,NaN,1,34.00,175,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,NaN,1,47.00,170,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,NaN,0,36.00,,HOMBRE
0,Robusta,SINALOA,NaN,0,42.00,175,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,NaN,1,18.00,170,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,NaN,0,22.00,160,HOMBRE
0,Mediana,COAHUILA DE ZARAGOZA,NaN,1,38.00,165,HOMBRE
0,Delgada,COAHUILA DE ZARAGOZA,NaN,1,42.00,170,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,NaN,0,29.00,,MUJER
0,Mediana,COAHUILA DE ZARAGOZA,NaN,0,45.00,165,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,NaN,1,28.00,,HOMBRE
0,Mediana,COAHUILA DE ZARAGOZA,NaN,1,76.00,168,HOMBRE
0,Robusta,COAHUILA DE ZARAGOZA,NaN,1,33.00,170,HOMBRE
0,Mediana,COAHUILA DE ZARAGOZA,NaN,0,19.00,170,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,6.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,0,26.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,0,7.00,130,MUJER
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,42.00,,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,NaN,0,7.00,,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,1,35.00,160,MUJER
0,Robusta,BAJA CALIFORNIA,NaN,1,39.00,155,MUJER
0,Delgada,BAJA CALIFORNIA,NaN,0,13.00,,HOMBRE
0,Delgada,CHIHUAHUA,NaN,1,29.00,180,HOMBRE
0,Delgada,QUERETARO,NaN,1,52.00,185,HOMBRE
0,Mediana,COAHUILA DE ZARAGOZA,NaN,1,57.00,170,HOMBRE
0,Mediana,BAJA CALIFORNIA,NaN,1,,170,HOMBRE
0,Delgada,BAJA CALIFORNIA,NaN,1,36.00,170,HOMBRE
0,Mediana,BAJA CALIFORNIA,1,0,,175,HOMBRE
0,Mediana,VERACRUZ,1,0,48.00,177,HOMBRE
0,Delgada,TAMAULIPAS,2,1,21.00,185,HOMBRE
0,Robusta,SONORA,2,1,15.00,160,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,3,1,53.00,,MUJER
0,Robusta,GUERRERO,3,0,23.00,156,MUJER
0,Mediana,YUCATAN,3,1,35.00,170,HOMBRE
0,Mediana,ESTADO DE MEXICO,3,0,13.00,155,MUJER
0,Delgada,HIDALGO,4,1,18.00,170,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,4,1,16.00,162,MUJER
0,Mediana,SONORA,4,1,15.00,164,MUJER
0,NO ESPECIFICADO,GUANAJUATO,4,0,13.00,,HOMBRE
0,NO ESPECIFICADO,SINALOA,5,0,,,HOMBRE
0,Delgada,SINALOA,5,1,25.00,173,HOMBRE
0,Delgada,COLIMA,5,0,56.00,168,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,6,0,26.00,,HOMBRE
0,Mediana,CIUDAD DE MEXICO,6,0,30.00,165,MUJER
0,NO ESPECIFICADO,NUEVO LEON,6,0,16.00,,MUJER
0,NO ESPECIFICADO,CIUDAD DE MEXICO,6,0,17.00,,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,6,0,,,HOMBRE
0,NO ESPECIFICADO,SONORA,6,0,,,MUJER
0,Delgada,MICHOACAN,7,1,28.00,170,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,41.00,,HOMBRE
0,NO ESPECIFICADO,CHIHUAHUA,6,0,45.00,170,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,7,0,15.00,,MUJER
0,NO ESPECIFICADO,NUEVO LEON,7,0,21.00,,HOMBRE
0,Robusta,CIUDAD DE MEXICO,7,1,15.00,152,MUJER
1,Delgada,SINALOA,7,1,15.00,165,MUJER
0,Mediana,BAJA CALIFORNIA,7,0,16.00,170,MUJER
0,Robusta,VERACRUZ,8,1,28.00,,HOMBRE
0,Robusta,GUERRERO,8,1,28.00,175,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,9,0,,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,9,0,26.00,,HOMBRE
0,Delgada,CHIHUAHUA,10,0,54.00,182,HOMBRE
0,NO ESPECIFICADO,COAHUILA DE ZARAGOZA,10,1,15.00,,MUJER
0,Robusta,BAJA CALIFORNIA,10,0,51.00,170,HOMBRE
0,Delgada,SINALOA,10,1,34.00,169,MUJER
0,Robusta,GUERRERO,10,0,37.00,180,HOMBRE
0,NO ESPECIFICADO,BAJA CALIFORNIA,11,0,5.00,,MUJER
0,NO ESPECIFICADO,MICHOACAN,11,0,25.00,,MUJER
0,Robusta,JALISCO,11,0,25.00,,HOMBRE
0,Delgada,TAMAULIPAS,11,1,43.00,173,HOMBRE
0,NO ESPECIFICADO,ESTADO DE MEXICO,12,0,1.00,,MUJER
0,Mediana,GUERRERO,12,1,48.00,155,MUJER
0,Delgada,ESTADO DE MEXICO,12,0,17.00,158,MUJER
0,Robusta,TAMAULIPAS,1,0,30.00,164,HOMBRE
0,Delgada,TAMAULIPAS,2,1,,,MUJER
0,Delgada,TAMAULIPAS,2,1,14.00,147,MUJER
0,Delgada,ESTADO DE MEXICO,2,0,16.00,172,HOMBRE
0,Delgada,SONORA,2,1,24.00,170,MUJER
1,Delgada,QUERETARO,2,1,16.00,148,MUJER
0,NO ESPECIFICADO,MICHOACAN,3,0,12.00,,HOMBRE
0,Delgada,SONORA,3,1,16.00,161,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,4,0,24.00,,HOMBRE
0,Mediana,TLAXCALA,4,1,28.00,170,HOMBRE
0,Delgada,ESTADO DE MEXICO,4,0,3.00,92,MUJER
0,Delgada,PUEBLA,6,1,15.00,155,MUJER
0,NO ESPECIFICADO,PUEBLA,6,1,13.00,160,MUJER
0,NO ESPECIFICADO,NUEVO LEON,7,0,31.00,,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,7,0,,,HOMBRE
0,Mediana,TAMAULIPAS,7,0,,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,8,0,25.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,8,0,20.00,,MUJER
0,Delgada,SINALOA,8,1,29.00,175,HOMBRE
0,Delgada,VERACRUZ,8,1,19.00,178,HOMBRE
0,Delgada,JALISCO,9,0,32.00,168,HOMBRE
0,NO ESPECIFICADO,MICHOACAN,9,0,19.00,,HOMBRE
0,NO ESPECIFICADO,GUERRERO,10,0,,,MUJER
0,Mediana,TAMAULIPAS,10,1,27.00,164,MUJER
0,Robusta,ESTADO DE MEXICO,10,0,8.00,110,MUJER
0,Delgada,SONORA,11,1,13.00,150,MUJER
0,Mediana,OAXACA,12,0,13.00,155,MUJER
0,Delgada,BAJA CALIFORNIA,1,0,15.00,165,MUJER
0,Delgada,ESTADO DE MEXICO,1,1,7.00,100,MUJER
0,Robusta,ESTADO DE MEXICO,1,0,16.00,156,MUJER
1,Robusta,HIDALGO,2,0,10.00,120,HOMBRE
0,Robusta,TAMAULIPAS,3,1,,175,MUJER
0,NO ESPECIFICADO,NUEVO LEON,3,0,16.00,,HOMBRE
0,Delgada,GUERRERO,3,1,30.00,165,MUJER
0,Robusta,SONORA,3,1,35.00,183,HOMBRE
0,Mediana,PUEBLA,3,0,30.00,150,MUJER
0,Robusta,CIUDAD DE MEXICO,3,0,58.00,158,HOMBRE
0,NO ESPECIFICADO,SONORA,4,1,19.00,,HOMBRE
0,NO ESPECIFICADO,ZACATECAS,5,0,18.00,,HOMBRE
0,Robusta,VERACRUZ,9,0,21.00,170,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,5,0,,,HOMBRE
0,Delgada,ESTADO DE MEXICO,5,0,29.00,165,MUJER
0,Robusta,ESTADO DE MEXICO,5,0,4.00,120,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,6,0,,,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,6,0,,,MUJER
0,Delgada,ESTADO DE MEXICO,6,0,1.00,60,MUJER
0,NO ESPECIFICADO,SINALOA,6,1,23.00,174,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,6,0,23.00,,MUJER
0,Mediana,JALISCO,7,1,37.00,158,MUJER
0,Robusta,TAMAULIPAS,7,0,15.00,165,MUJER
0,Delgada,TAMAULIPAS,8,0,,,MUJER
0,Mediana,ESTADO DE MEXICO,8,0,15.00,150,MUJER
0,Delgada,TAMAULIPAS,9,0,4.00,,MUJER
0,NO ESPECIFICADO,NUEVO LEON,11,0,36.00,,MUJER
0,Delgada,CAMPECHE,11,1,13.00,,MUJER
0,Robusta,JALISCO,12,1,33.00,180,HOMBRE
0,NO ESPECIFICADO,SINALOA,1,0,29.00,,MUJER
0,NO ESPECIFICADO,MORELOS,1,0,,,MUJER
0,NO ESPECIFICADO,AGUASCALIENTES,1,0,26.00,,HOMBRE
0,NO ESPECIFICADO,NUEVO LEON,2,0,15.00,,MUJER
0,NO ESPECIFICADO,TAMAULIPAS,2,0,,,HOMBRE
0,Delgada,CHIHUAHUA,2,1,41.00,167,HOMBRE
0,Delgada,CHIHUAHUA,3,1,42.00,175,HOMBRE
0,Delgada,CHIHUAHUA,3,0,42.00,175,HOMBRE
0,NO ESPECIFICADO,TAMAULIPAS,3,0,,,MUJER
0,Delgada,CHIHUAHUA,3,0,21.00,173,HOMBRE
0,Delgada,CHIHUAHUA,4,1,28.00,182,HOMBRE
0,Delgada,OAXACA,4,1,20.00,175,HOMBRE
0,NO ESPECIFICADO,SINALOA,4,1,15.00,140,MUJER
0,Delgada,TAMAULIPAS,5,1,,170,HOMBRE
0,Mediana,CIUDAD DE MEXICO,5,1,22.00,157,MUJER
0,Mediana,SINALOA,5,0,21.00,178,HOMBRE
0,NO ESPECIFICADO,ESTADO DE MEXICO,6,1,15.00,,MUJER
0,Mediana,ESTADO DE MEXICO,7,0,8.00,120,MUJER
